,mean_acc_x,mean_acc_y,abs_mean_x,abs_mean_y,std_x,std_y,skew_x,skew_y,kurtosis_x,kurtosis_y,rms_x,rms_y,abs_max_x,abs_max_y,p2p_x,p2p_y,crest_x,crest_y,shape_x,shape_y,impulse_x,impulse_y,clearance_x,clearance_y,entropy_x,entropy_y,RUL,bearing
10,0.0085664062499999,0.005208203125,0.4617062500000001,0.2402191406249998,0.5755636293975852,0.3027764372222202,0.0355618048380022,-0.0081444426415674,-0.1482609926302354,0.2058097831153915,0.5755149616593392,0.3027620952631374,1.903,1.062,1.903,1.062,3.3066038709284333,3.5077046189583005,1.2464959303872083,1.2603579151745108,4.121668268514883,4.4209632805982855,0.3922785056213765,0.2038736778111878,5.671067464924319,5.593770706080639,2,Bearing2-1
11,0.0124578125,0.0003804687499999,0.4033367187499989,0.22843515625,0.5010562354583907,0.2866045236201444,0.0471574642405033,0.0215526664014316,-0.1617817326080146,0.0202075013184179,0.5011132396038344,0.286548793292695,1.5630000000000002,0.987,1.5620000000000005,0.987,3.119055487808829,3.444439561788102,1.2424190913162074,1.2543988324594633,3.8751740849282754,4.32070096478418,0.3437063018002587,0.1938094855452613,5.712836358148913,5.657839127277628,2,Bearing2-1
12,0.0131777343749999,-0.0073875,0.0312371093750002,0.0509179687500001,0.03699978417847,0.0633399790840765,0.0412575722682006,-0.0476767467783546,0.0665572384715798,-0.021941145681454,0.0392696059710942,0.0637570461792262,0.145,0.246,0.145,0.246,3.692423094510604,3.858397067337057,1.2571459637850697,1.2521521919357037,4.641914789850783,4.8313003452243874,0.0263705444197731,0.0430783302280132,4.97994142270378,5.481212043353879,2,Bearing2-1
13,4.999999999999952e-05,0.0001031249999999,0.4093046874999995,0.22521484375,0.5153127299914936,0.283470469610966,0.0352110930898918,-0.0165579131282884,0.0783403836801537,0.0718773233247325,0.5152120755693711,0.2834151176388618,2.022,1.148,2.022,1.148,3.9245974539037114,4.050595499506222,1.2587495118031642,1.2584211276653994,4.940085129125237,5.09735495620501,0.3457217372802899,0.1902588077343127,5.518970383986236,5.525780316734896,2,Bearing2-1
14,0.011021875,-0.01352734375,0.3877937499999999,0.2399085937500004,0.4875968507415401,0.3011993118088573,0.0474620800426929,0.0238464637806168,-0.0039178310565168,0.1720944990129407,0.4876261879952202,0.3014441516475315,1.735,1.38,1.735,1.38,3.55805336693075,4.577962426730333,1.257436944239613,1.256495846754264,4.474027753154868,5.752190775783735,0.3280761570875541,0.2029767740949714,5.602944094857612,5.45071618080202,2,Bearing2-1
15,0.01824375,0.0116953125,0.4088624999999991,0.2254171874999999,0.5137842857295295,0.2856685626458639,-0.0166909586851178,-0.0211859290893735,0.2257337333809426,0.1632546584798611,0.5140077934416462,0.2858521129338556,2.108,1.26,2.107,1.26,4.101105132833585,4.407873662601039,1.2571654124348584,1.2681025617616477,5.155767525757449,5.589635883466075,0.3464344598085867,0.1892097524841507,5.496227671338609,5.499465884179391,2,Bearing2-1
16,0.005649609375,0.0110171874999999,0.403141015624999,0.2425312500000004,0.5065552408917287,0.304132539367381,-0.1431059375599894,0.0287672460700024,0.6301944584544641,-0.0463354065657348,0.506487804872314,0.3042726547646038,3.099,1.061,3.099,1.061,6.1186073389886655,3.4870041174775546,1.2563539437610785,1.2545709254564237,7.687136460663887,4.374693982734175,0.3404325599353348,0.205381421875824,5.322893198605065,5.600508613151522,2,Bearing2-1
17,0.008913671875,0.000937890625,0.4091542968749999,0.2311089843749995,0.5100368573987878,0.2893904679772303,0.0332395692945237,0.0142923852107011,-0.026765994428314,-0.0277368090239282,0.51001513036686,0.2893354609866806,1.909,0.956,1.909,0.956,3.743026209098608,3.304123168103508,1.2465105078015932,1.2519438037822117,4.6657215006181785,4.136576527240437,0.3481712193322399,0.1963448703205218,5.541451901116837,5.645765825692978,2,Bearing2-1
18,0.000879296875,-0.0010578125,0.4276121093749992,0.2517976562499994,0.5465435043528971,0.3163391894530335,-0.2313487664246632,-0.0187414065287724,0.6262845766978153,0.1278904498873769,0.5464374546065403,0.3162791673802588,2.48,1.2009999999999998,2.48,1.2009999999999998,4.538488310223377,3.797278239815433,1.2778811512265564,1.2560846359357627,5.799648666696518,4.769702855405362,0.3584995299781596,0.2135021458481463,5.509389157053999,5.538625749767237,2,Bearing2-1
19,0.00724453125,-0.0150203124999999,0.4206140625000004,0.2574687499999997,0.5329964595000238,0.3224456762373618,-0.0037985892274667,-0.0010303780909003,-0.0261511933058775,0.0907283991635998,0.5329415899338787,0.3227324126211219,1.901,1.252,1.901,1.252,3.56699502516937,3.879374835120172,1.2670560436477991,1.2534818793392295,4.519582604302484,4.862726058987748,0.3515275555378181,0.218346528221153,5.628833041185055,5.514440234180549,2,Bearing2-1
20,0.012458203125,-0.0065839843749999,0.3995144531249995,0.2395503906250002,0.494019878446216,0.3000189077950403,-0.0042609911994526,0.0368501198388359,-0.1518585741464484,-0.0615115198033193,0.4940804720798269,0.3000325535723164,1.6469999999999998,1.105,1.6469999999999998,1.105,3.333465079214666,3.682933691172493,1.236702372630408,1.2524820050992815,4.122504172545389,4.612808174167422,0.3423515733727151,0.2025853928345029,5.6352328561421965,5.622782291657245,2,Bearing2-1
21,-0.0046624999999999,-0.0120542968749999,0.4019585937500002,0.2375707031249998,0.500506742977089,0.29675802615174,0.009181112473103,-0.009262170916086,-0.1250346732929252,-0.0158411746860589,0.5004306988734812,0.2969448292875715,1.6909999999999998,1.283,1.6909999999999998,1.2820000000000005,3.3790892601245432,4.320667927029297,1.2449807185481552,1.2499219195867406,4.206900975108208,5.400497549249323,0.3427673299716534,0.2018586534577078,5.651991507521758,5.512799991450019,2,Bearing2-1
22,0.011995703125,-0.008700390625,0.3936011718749999,0.2410058593750005,0.4963365742129231,0.2999773230973461,0.0116571857109594,-0.0604686816185698,0.0244752494689302,-0.1058879280419207,0.496384590139667,0.3000448970310529,1.739,1.034,1.7380000000000002,1.034,3.5033319618376955,3.446150926849413,1.2611359559094737,1.2449693041038845,4.418177902560394,4.29035212123667,0.331866437700835,0.2051683344113035,5.605367549019712,5.630763439664447,2,Bearing2-1
23,0.008682421875,0.0198832031249999,0.4074105468750003,0.240216015625,0.5123718436240622,0.3030834569855206,0.0009881786703874,-0.0534668593506292,-0.0062040479162921,0.17982468041866,0.5123453345126461,0.3036758815178201,1.761,1.212,1.761,1.212,3.437134841239652,3.9910973302925217,1.2575652212308617,1.2641783301904683,4.322421237023845,5.045458758636837,0.3436967919033706,0.2028621339484705,5.643239213909879,5.49998765295982,2,Bearing2-1
24,-0.017464453125,-0.0094394531249999,0.408997265624999,0.239673046875,0.5109692590851859,0.3048591322398865,0.1027066960776053,-0.0870309343209683,0.0071515669041759,0.1753151557420196,0.5111678811646668,0.3049457155841429,1.862,1.128,1.862,1.128,3.642638883643353,3.699019013397988,1.2498075760568674,1.272340463644982,4.552597673616792,4.706411566538399,0.3474270322004611,0.200274228138659,5.59709852684183,5.636679722263325,2,Bearing2-1
25,-0.000920703125,0.012332421875,0.3810589843750004,0.2484238281249999,0.4813905337619322,0.3086242235082375,0.0441201688414864,-0.0851314686615483,0.2373841070794773,-0.077262786818506,0.481297383625109,0.3088102870038088,2.023,1.1,2.023,1.1,4.203222516529927,3.56205750356507,1.2630521870899227,1.2430783686676954,5.308889392328732,4.427916630632191,0.3217682879586478,0.2119271825810362,5.4433870516827305,5.621823843090968,2,Bearing2-1
26,0.0097453124999999,0.00236796875,0.3923351562499993,0.2449351562499999,0.5016481861567781,0.306394488208626,-0.1111767071969087,0.0643081173197465,0.560509370323603,-0.0407497744541585,0.5016448670685766,0.3063437917601728,2.7430000000000003,1.052,2.7430000000000003,1.052,5.468011695263739,3.434050332652338,1.2786130915806184,1.2507138479030524,6.991471338480147,4.295014305444363,0.3276860855751905,0.2081333594446723,5.367357166329314,5.619784064091808,2,Bearing2-1
27,-0.0112277343749999,0.014571484375,0.3919207031249997,0.2409972656250003,0.4890529531903198,0.3020720180209713,0.0226745632773031,-0.0089428004513382,0.0566565187030887,0.0814733042851996,0.4890863177107644,0.3023643310178551,1.995,1.098,1.995,1.098,4.079034574792178,3.6313807131409335,1.247921617334858,1.2546380152227286,5.09031542373946,4.556068290453237,0.3336930095718534,0.2046595210182759,5.499724995116371,5.607829532349131,2,Bearing2-1
28,3.710937499999828e-05,0.002712109375,0.3735972656249998,0.2362699218750004,0.4754703532800179,0.2926681016969937,0.1139026567493412,0.0302140397785373,0.2391087197060857,-0.2567350552821734,0.4753774803544285,0.2926235029062518,1.852,1.057,1.852,1.057,3.895851352948396,3.612150047765072,1.272432975544289,1.2385135635718605,4.957209729310371,4.473696827813784,0.3138576918313931,0.201032765125548,5.556243016594902,5.658042151193399,2,Bearing2-1
29,-0.0061019531249999,-0.0188171874999999,0.399728515624999,0.2350781249999998,0.4998187355645542,0.2944734688465715,0.0109377190872702,0.0417866293442966,-0.1072943193346445,0.0720856204396129,0.4997583584062152,0.2950166732576312,1.487,1.032,1.486,1.032,2.97543797915098,3.498107373405226,1.2502444505987111,1.254972887237515,3.720024821534156,4.390029910269196,0.3386998288548886,0.1995757841106391,5.747682983035864,5.599283493644118,2,Bearing2-1
30,0.0072671874999999,0.001589453125,0.3953249999999993,0.2426300781250003,0.494273439108306,0.3027425374281562,0.0858800753125266,-0.001427033113474,-0.1252761520328675,-0.1554593677800304,0.4942303233311372,0.302687575495551,1.626,1.018,1.626,1.018,3.2899640577305704,3.3632037863905087,1.2501873732527364,1.2475270083357504,4.113071523430096,4.195687558059219,0.3345102094866901,0.2061010784488706,5.695730420494914,5.669871344607424,2,Bearing2-1
31,0.008483984375,0.0021757812499999,0.4143511718749993,0.243298437499999,0.5141245530174378,0.3031263753176598,0.0230781714388457,0.024198343557873,-0.2004828245518033,-0.1090123389392383,0.514094137704249,0.303074975253649,1.673,1.14,1.673,1.14,3.25426780291833,3.761445493960407,1.2407208488825996,1.2456922385851743,4.037637910928143,4.685603457687657,0.3535235407678207,0.2069201981578571,5.711409222619356,5.625735173906375,2,Bearing2-1
32,-0.0072445312499999,-0.0209917968749999,0.4616078124999999,0.258703515625,0.6292335571553267,0.3278584083462,-0.7390881127173834,-0.00800399192528,3.538997331211006,0.1563774424720119,0.6291523588328991,0.3284658319131153,3.693,1.3090000000000002,3.693,1.3090000000000002,5.86980235892408,3.985193809583983,1.3629586454039906,1.2696612611528566,8.000297871908312,5.059846198214957,0.3760815650457745,0.2168429652100486,5.255978168565997,5.511301123637108,2,Bearing2-1
33,0.0032144531249999,-0.0200613281249999,0.5912105468749996,0.2647964843749993,1.0063267720785949,0.3458355696786793,-1.6367739434537716,0.0373353147698898,16.171883952383066,1.6968197088677184,1.0061353395465116,0.3463495034147227,8.281,1.804,8.281,1.804,8.230503069032878,5.208611481217775,1.7018223792939875,1.307983768108604,14.006854315728,6.812779271816964,0.4437633597846315,0.2203256273272355,4.585345698884241,5.189161955571416,2,Bearing2-1
34,0.0003742187499999,0.02331171875,0.4166335937499997,0.2314812500000001,0.5383515180388838,0.289989530506222,-0.2524082777587524,-0.0348606285140917,1.3680760377494283,0.2558533036155164,0.5382464910765794,0.2908685525177137,2.979,1.55,2.979,1.55,5.534638960751089,5.328867581536185,1.291894122679779,1.256553403429926,7.150167544548852,6.696006696006692,0.3495719075057061,0.1958824824237338,5.282959940253014,5.361461607728457,2,Bearing2-1
35,-0.01844296875,-0.031390234375,0.4574851562500003,0.2447160156250007,0.5983999531881269,0.3033074158240906,-0.4883014237024281,-0.0119741939855196,2.551505431295676,-0.1316974590265442,0.5985672653042006,0.3048684955999473,3.575,0.994,3.575,0.994,5.972595240708884,3.260422163477137,1.308386200353796,1.245805244177902,7.814461193242263,4.061851029493679,0.3840670666435661,0.2082717750974332,5.215941615336021,5.672307395970859,2,Bearing2-1
36,0.002294921875,-0.000841796875,0.453672265625,0.2358746093750002,0.5770266275752156,0.2984595574539602,-0.0244158506962981,0.0340171778820709,0.1847552836490886,0.0991665005522426,0.5769184805526045,0.2984024462397636,2.063,1.038,2.063,1.038,3.575895155974106,3.4785237623889205,1.2716635427510976,1.265089307536933,4.547335502552521,4.400643217811367,0.3797915596652205,0.198609264537929,5.5926048886984,5.636207260237515,2,Bearing2-1
37,0.007628515625,-0.0067289062499999,0.4188957031250006,0.2278335937500002,0.5227577539281947,0.2908180064583305,-0.025373712097561,0.0764203839985135,0.038950970471141,0.3627626047799852,0.5227113115615306,0.2908390515495638,1.961,1.25,1.961,1.25,3.751592813520283,4.297909766037657,1.2478316384294612,1.2765415615956046,4.681356207215207,5.48646044433471,0.3560811299506203,0.1909756205037463,5.55259155208187,5.514230418124599,2,Bearing2-1
38,0.0140742187499999,0.020209765625,0.4021343750000002,0.244311328125,0.5066362956096696,0.3053222964527167,0.0053494489529159,0.0334258503853848,0.0290896369034419,0.0338006160524004,0.5067328230006919,0.3059309147656951,1.7280000000000002,1.196,1.7280000000000002,1.196,3.4100810556683454,3.909379347673924,1.2601081989091123,1.252217476420774,4.297071097192323,4.895393141115732,0.3395079725258422,0.2074598376605995,5.621378743851999,5.520532641286794,2,Bearing2-1
39,-0.0051535156249999,-0.01573828125,0.413147265625,0.2309796875,0.514802314186539,0.2906875926715682,-0.0299274651471118,0.0238903610001038,-0.0751382391419124,0.1111783389520533,0.5147275565013746,0.2910566310874913,2.035,1.102,2.035,1.102,3.953547802709424,3.786204752946309,1.2458694497776868,1.260096219878604,4.925604425631372,4.770982296874048,0.3513824429845694,0.195019936564139,5.519599125847964,5.539540312687473,2,Bearing2-1
40,-0.0206546874999999,0.02048671875,0.4061898437499994,0.2285054687499995,0.5011147295327189,0.2866566200165476,-0.0205012477918942,0.0260916830481585,-0.2051247661023185,-0.0564426406689628,0.5014424155311854,0.2873319073823858,1.727,1.046,1.727,1.046,3.444064455876879,3.64038929588132,1.2345025934223302,1.2574399595518932,4.251706502693674,4.577570968966152,0.3482026911363893,0.192686314750587,5.6381609856457535,5.634040685635239,2,Bearing2-1
41,-0.0027132812499999,-0.01122890625,0.3931632812500003,0.24310625,0.4928119630543073,0.304902540409999,0.0609725698100535,-0.0463269174659765,-0.0216998191461792,-0.0286674190609046,0.4927231719929056,0.3050497218692387,1.818,1.17,1.818,1.17,3.6896986042827633,3.835440310617713,1.2532278457600885,1.254799997405409,4.624033033349293,4.812710491811707,0.3324869918429317,0.2056312550173328,5.6227144517455,5.563553653724148,2,Bearing2-1
42,0.004743359375,-0.000270703125,0.4047542968750009,0.2489394531249996,0.5079870904760404,0.3141790006852218,0.0413929015802734,0.0294289658375793,0.0492074533138908,0.0736387949310257,0.5079100140988324,0.3141177482499596,2.029,1.072,2.029,1.072,3.994802117851498,3.4127329830053243,1.2548600917155643,1.26182388651843,5.012917751992662,4.306267996265414,0.3416081627452138,0.2101082744158731,5.510930063511679,5.669103273233828,2,Bearing2-1
43,-0.003389453125,0.0013167968749999,0.3763214843749996,0.2500441406249992,0.4711561697251973,0.3112598421932182,0.0541145757562334,0.1120409387310788,-0.0412621588570418,-0.0022572620371437,0.4710763319748461,0.3112018292292403,1.555,1.354,1.554,1.354,3.300951235399854,4.350874168553182,1.2517922880677854,1.2445875694242383,4.132105299761366,5.415043906310308,0.3191963793710323,0.2132470826529858,5.655732081446016,5.507959207055327,2,Bearing2-1
44,0.0003398437499999,0.0045609374999999,0.4390648437500014,0.2381749999999996,0.5495965426080412,0.298715795387734,0.0224033122849664,0.0626298684965027,-0.027940357667604,-0.0244971031411544,0.5494892941404775,0.2986922708344663,2.071,1.151,2.071,1.151,3.768954230927284,3.85346429214393,1.251499185057391,1.254087418219657,4.716843148524103,4.83258108533642,0.3724363549717085,0.2011673195874089,5.576276300880925,5.561972886876625,2,Bearing2-1
45,0.0025648437499999,-0.009247265625,0.4639992187499994,0.2382089843749997,0.5807256436956909,0.3016323899449062,0.0265574095677602,0.0061531099105047,0.019587384614657,0.136334786084356,0.580617874687174,0.3017152145701717,2.237,1.153,2.237,1.153,3.852792167663205,3.8214844473209015,1.251333733387185,1.2665988034070017,4.821128807126904,4.840287628215121,0.3932620025730186,0.2001190062119643,5.5458524087647065,5.537747945035061,2,Bearing2-1
46,-0.0054445312499999,0.007817578125,0.3997546874999999,0.241641796875,0.4994045505291958,0.3049956814337431,0.1459499374019121,-0.0056273463649333,-0.0556010206751129,0.0675547762188575,0.4993366842309406,0.3050362984291784,1.6230000000000002,1.218,1.6230000000000002,1.218,3.2503119663633027,3.992967414934679,1.2491077649488245,1.262349073604067,4.059989915690484,5.040518717174018,0.3386233947940752,0.2035153457057805,5.677011403959614,5.530609963595502,2,Bearing2-1
47,0.0120624999999999,0.019475390625,0.4324406249999997,0.2561855468749998,0.5436474538914939,0.3189606009629266,0.0425176119982812,-0.0535890130863935,0.0274631577647417,-0.0058809027381125,0.543675093978472,0.3194924337670219,1.929,1.278,1.929,1.278,3.5480749833215333,4.000094728164782,1.257224836307811,1.2471134209726178,4.460727990114252,4.988571820656115,0.3654449562002669,0.2180765210858037,5.591062878914227,5.507278653725972,2,Bearing2-1
48,0.0044695312499999,0.0043996093749999,0.4276640625000002,0.2425449218749995,0.5339689401856771,0.3033710767990613,0.0078035088184879,-0.0418068076543069,-0.1132909243486177,-0.0398537300990895,0.5338833483894218,0.303343725855052,1.808,1.133,1.808,1.133,3.386507568468347,3.7350368688402873,1.2483708480635347,1.2506702820658784,4.2276173252224085,4.671299614278937,0.3622215984938269,0.2054680880195688,5.655932657674652,5.589512443554739,2,Bearing2-1
49,-0.0129144531249999,0.007716015625,0.385545703125,0.2466511718749998,0.4830356521951684,0.3106471761521941,0.0178053095310097,0.0243195327572541,-0.0427668237653362,0.0084046020970074,0.4831139435183738,0.3106823280850953,1.663,1.085,1.663,1.085,3.442252127704844,3.4923132148759373,1.2530653035490855,1.2596020757709832,4.313366707294956,4.398924974700166,0.3267474703562716,0.2082293098080262,5.6071069163760665,5.618336466723181,2,Bearing2-1
50,-0.0046625,0.003213671875,0.4207179687499996,0.2418511718749997,0.5273188549956465,0.3016277736580709,0.0264797250211751,-0.0251284321434875,0.0648500110064951,-0.020132427515024,0.5272364692728021,0.3015859790082674,1.869,1.143,1.869,1.143,3.544898937999951,3.789963988905024,1.2531826744630872,1.246989942906464,4.442405931824136,4.726046978142231,0.3572524441454132,0.2062598530029111,5.596549352003368,5.56185763724546,2,Bearing2-1
51,-0.0090910156249999,-0.04073359375,0.3945621093749999,0.2506023437499993,0.5019054944497756,0.3128397447031608,-0.0256934803786215,-0.022046063384447,0.3465999378868827,0.0994514663333379,0.5018897985831908,0.3154198813684702,1.911,1.092,1.911,1.092,3.8076087726721184,3.4620519013014817,1.2720172227845234,1.2586469729234966,4.843343936464376,4.357501145677146,0.3311328802239976,0.2117522760568836,5.525558531298687,5.649327508626099,2,Bearing2-1
52,0.0015421874999999,-0.00418828125,0.3947796875,0.2408593749999997,0.5000941480113968,0.3003921139726263,0.0155761552805671,-0.033292542922973,0.4049771058252873,-0.0144536558460885,0.4999988421861598,0.3003626401951482,2.202,1.3090000000000002,2.202,1.3090000000000002,4.404010198047919,4.3580653011623935,1.2665262626668448,1.2470456680174833,5.577794576880302,5.434706454751872,0.3334254328153428,0.2041713994294309,5.434532305938556,5.519047947122155,2,Bearing2-1
53,0.006296875,-0.00821484375,0.4070374999999996,0.2452976562499998,0.5101007135211052,0.3052042588806663,0.0440281546956487,-0.0059527465670628,-0.0785709409893149,-0.101574636699087,0.5100399463522441,0.3052551993312314,2.033,1.016,2.033,1.016,3.9859623045995063,3.328362636331516,1.2530539479832803,1.2444277046826928,4.994625802290948,4.141906675881665,0.3428897332317033,0.2088421187560896,5.569089999249018,5.666348707398976,2,Bearing2-1
54,-0.00686875,-0.0089875,0.3894898437499999,0.2398039062499992,0.4922893151317511,0.3002650721612231,-0.1182833735838192,-0.0484016822419396,0.1660296274409027,-0.0429016970358904,0.4922410812104678,0.3003409234728095,1.831,1.062,1.831,1.062,3.719722042494698,3.5359816694981463,1.2638097991752009,1.2524438328360654,4.701021167512793,4.428618434984327,0.3276255753454686,0.2030497056235117,5.56116865774721,5.626157351121679,2,Bearing2-1
55,-0.0080464843749999,0.01215703125,0.4042566406249997,0.2350765625000004,0.5133294798966566,0.2962917043743577,-0.0444938876912609,0.020274554443803,0.3967695513449261,0.0391390278904437,0.5132922835572103,0.2964831782749232,2.069,1.063,2.069,1.063,4.030841815235265,3.5853636155178426,1.269718866618088,1.2612196431744345,5.118035901157317,4.521931019814014,0.3401717471743564,0.1981110764700482,5.468811183127422,5.59506235436372,2,Bearing2-1
56,-0.00932578125,-0.029026953125,0.4063890625000012,0.2470863281250005,0.5168263065521805,0.3079716134791681,-0.1286934215277115,-0.0099466138712275,0.6713074031315638,-0.1099389848572527,0.5168095023495124,0.3092766226161866,2.679,1.057,2.679,1.057,5.183728216723504,3.417652427327948,1.2717111508125565,1.251694599871686,6.5922049759889685,4.277857087524751,0.3427444303449616,0.2094205859767821,5.39699346367019,5.634870455171953,2,Bearing2-1
57,-0.017698828125,0.00298984375,0.4097503906249993,0.2350195312499999,0.5201812346858528,0.2960656128339629,-0.1281219386917414,-0.0902810354815166,0.4638939462199101,0.5512900312335325,0.5203806941046867,0.2960228810307575,2.321,1.797,2.321,1.797,4.460196210763108,6.070476693365088,1.2699943819722566,1.2595671494037055,5.664424130163094,7.646173024183497,0.3444157807547579,0.1994149071181345,5.4828526783574745,5.255005902751406,2,Bearing2-1
58,0.0076730468749999,0.008733203125,0.4306261718749997,0.2360933593749994,0.5420894083698357,0.2951232889439828,-0.0746071157307891,-0.0031259782026281,-0.0365195431791209,-0.0083961200481996,0.5420378334494974,0.2951948542117981,1.749,1.142,1.749,1.142,3.2267120338620376,3.8686311218034697,1.2587201355862732,1.2503310342707463,4.061527408760683,4.83706955173653,0.3621972946021144,0.2007122934147379,5.681257359302954,5.574085127681332,2,Bearing2-1
59,0.00819375,0.0139019531249999,0.4006132812500002,0.2323792968749998,0.5020420908652892,0.291058625104039,0.0536985660423376,0.0252589425852494,0.0007916018397517,0.0266756087269013,0.5020108992529445,0.2913336501386768,1.705,1.102,1.705,1.102,3.396340602439618,3.782604582324907,1.253105982124611,1.2536988193719745,4.255974726249791,4.742246899011756,0.3400694624475494,0.1970503443383565,5.616589795675409,5.536306187463637,2,Bearing2-1
60,-0.0102121093749999,0.0215230468749999,0.4034074218749996,0.2426410156249994,0.5045170591793436,0.3003851888499754,0.080615846839499,0.0893930048540557,0.0067956393584558,-0.169064695974324,0.5045218741386494,0.3010967562771559,1.832,1.054,1.832,1.054,3.631160696704583,3.500535884318216,1.2506509468608171,1.2409145069789005,4.54131456353737,4.343865761050688,0.3435968868849973,0.2070769572627136,5.632503488167199,5.596522726650174,2,Bearing2-1
